set,type,truth,dir,dir_name,gold,keep,keep_pct,demote,classes_before,classes_lost,cells_in_lost_classes,n_fix_kept,n_eval,both_pt,both_lo,both_hi,lab_pt,lab_lo,lab_hi,img_pt,img_lo,img_hi,err_lab_cells,err_img_cells,err_both_cells,acc_pess,img_method,img_err_pt,img_err_lo,img_err_hi,img_err_stt_model_only,lab_hi_cands,lab_err_hi_no_nod,lab_method,lab_pess_driver,lab_classes,lab_tk_src,nod_c,nod_bound,lab_err_pt,lab_err_lo,lab_err_hi,lab_err_hi_T,acc_pess_no_nod,err_both_cells_hi,lab_rate_transfer,lab_extra_stt,lab_err_pt_H7,lab_err_hi_H7,img_err_hi_uniform,acc_pess_stt_uniform,acc_pt_H7,acc_pess_H7,acc_pess_H7_uniform,meets
L83,thạch bản,ƯỚC LƯỢNG,H1,cổng hình học,10910,10011,91.76,899,1610,50,52,0,,0.9824941719479607,0.7230110270695946,0.9879851573145731,0.9833640299997337,0.7247074866790891,0.9882724884148268,0.999130141948227,0.9983035403905054,0.9997126688997463,,,175.3,0.7230110270695946,Σp trượt vòng 2,8.708148956298828,2.876471644639969,16.983257150650022,,"{""T_ci_tren"": 218.5, ""can_khong_can_d"": 2756.0, ""M_OCR_v2_ci_tren"": 339.2}",339.159423828125,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 2984, ""contradicted"": 655, ""unattestable"": 6372, ""na"": 0}","{""attested"": ""H1"", ""contradicted"": ""H1"", ""unattestable"": ""H1""}",0.17999,2756.0,166.5426956726659,117.40411847916829,2755.9533508556387,218.46766835581843,0.9644248645511163,2772.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H2,"H1 + bộ kiểm ảnh τ=0,995",10910,2132,19.54,8778,1610,1201,4831,0,,0.9848801098863975,0.8626041035009931,0.9906559544464397,0.9852954825224339,0.86433801065519,0.9907637093110213,0.9995846273639636,0.9982660928458031,0.9998922451354185,,,32.2,0.8626041035009931,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.885574460029602,0.22973337128779853,3.696690052747726,,"{""T_ci_tren"": 44.1, ""can_khong_can_d"": 289.2, ""M_OCR_v2_ci_tren"": 46.0}",46.01734924316406,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 750, ""contradicted"": 73, ""unattestable"": 1309, ""na"": 0}","{""attested"": ""H2"", ""contradicted"": ""H2"", ""unattestable"": ""H2""}",0.0887,289.2,31.3500312621709,19.691771748902678,289.23136128313496,44.127271019798805,0.9766819703114861,292.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H3,H1 + dị bản người,10910,2984,27.35,7926,1610,814,2346,0,,0.9965913022895266,0.8820981248651605,0.998002647181644,0.9974556795797768,0.8837836943784201,0.9982906989334632,0.9991356227097499,0.9983144304867404,0.9997119482481808,,,10.2,0.8820981248651605,Σp trượt vòng 2,2.5793018341064453,0.8595464274287223,5.029739427566528,,"{""T_ci_tren"": 10.5, ""can_khong_can_d"": 346.8, ""M_OCR_v2_ci_tren"": 78.3}",78.32451629638672,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 2984, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H3""}",0.17999,346.8,7.592252133946158,5.100554382545612,346.78945597479463,10.4873227071203,0.9720662681890238,351.8,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H4,H1+H2+H3,10910,750,6.87,10160,1610,1396,6801,0,,0.9982791937694211,0.9467476718710823,0.9992103082853714,0.9986289295857409,0.9484669103589618,0.9993009268388878,0.9996502641836802,0.9982807615121205,0.9999093814464837,,,1.3,0.9467476718710823,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.26230186223983765,0.06796391513728406,1.2894288659095763,,"{""T_ci_tren"": 1.6, ""can_khong_can_d"": 38.6, ""M_OCR_v2_ci_tren"": 15.6}",15.638480186462402,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 750, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H4""}",0.0887,38.6,1.0283028106943493,0.524304870834155,38.649817230778645,1.5665371832980166,0.9774294545968374,39.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H5,H1 + vòng sửa hộp,10910,10011,91.76,899,1610,50,52,0,,0.9824941719479607,0.7230110270695946,0.9879851573145731,0.9833640299997337,0.7247074866790891,0.9882724884148268,0.999130141948227,0.9983035403905054,0.9997126688997463,,,175.3,0.7230110270695946,Σp trượt vòng 2,8.708148956298828,2.876471644639969,16.983257150650022,,"{""T_ci_tren"": 218.5, ""can_khong_can_d"": 2756.0, ""M_OCR_v2_ci_tren"": 339.2}",339.159423828125,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 2984, ""contradicted"": 655, ""unattestable"": 6372, ""na"": 0}","{""attested"": ""H5"", ""contradicted"": ""H5"", ""unattestable"": ""H5""}",0.17999,2756.0,166.5426956726659,117.40411847916829,2755.9533508556387,218.46766835581843,0.9644248645511163,2772.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H6,H4 + vòng sửa hộp,10910,750,6.87,10160,1610,1396,6801,0,,0.9982791937694211,0.9467476718710823,0.9992103082853714,0.9986289295857409,0.9484669103589618,0.9993009268388878,0.9996502641836802,0.9982807615121205,0.9999093814464837,,,1.3,0.9467476718710823,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.26230186223983765,0.06796391513728406,1.2894288659095763,,"{""T_ci_tren"": 1.6, ""can_khong_can_d"": 38.6, ""M_OCR_v2_ci_tren"": 15.6}",15.638480186462402,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 750, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H6""}",0.0887,38.6,1.0283028106943493,0.524304870834155,38.649817230778645,1.5665371832980166,0.9774294545968374,39.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",10910,750,6.87,10160,1610,1396,6801,0,,0.9982815727497398,0.9467476718710823,0.9992109141818031,0.9986289295857409,0.9484669103589618,0.9993009268388878,0.9996526431639989,0.9982807615121205,0.9999099873429153,,,1.3,0.9467476718710823,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.2605176270008087,0.0675094928135313,1.2894288659095763,,"{""T_ci_tren"": 1.6, ""can_khong_can_d"": 38.6, ""M_OCR_v2_ci_tren"": 15.6}",15.638480186462402,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 750, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""Rv3""}",0.0887,38.6,1.0283028106943493,0.524304870834155,38.649817230778645,1.5665371832980166,0.9774294545968374,39.9,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H0,giữ nguyên GOLD,19958,19958,100.0,0,2337,0,0,0,,0.9893687534349271,0.7937835063538756,0.992110897315953,0.9915938603482879,0.79724199514775,0.9931429611787859,0.9977748930866391,0.9965415112061257,0.9989679361371672,,,212.2,0.7937835063538756,Σp trượt vòng 2,44.40868377685547,20.597930574417113,69.02451934814451,,"{""T_ci_tren"": 200.7, ""can_khong_can_d"": 4046.6, ""M_OCR_v2_ci_tren"": 355.9}",355.91339111328125,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 14815, ""contradicted"": 1406, ""unattestable"": 3737, ""na"": 0}","{""attested"": ""H0"", ""contradicted"": ""H0"", ""unattestable"": ""H0""}",0.08668,4046.6,167.76973516886926,136.85278079379142,4046.6442608412062,200.67597352312836,0.9787083921003394,4115.7,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H1,cổng hình học,19958,18740,93.9,1218,2337,44,47,0,,0.9907937406816004,0.791731660151404,0.9929690031424315,0.991705978917644,0.7935218938326747,0.9932909968233071,0.9990877617639564,0.9982097663187294,0.9996780063191244,,,172.5,0.791731660151404,Σp trượt vòng 2,17.09534454345703,6.034161579608917,33.54897918701172,,"{""T_ci_tren"": 185.9, ""can_khong_can_d"": 3869.4, ""M_OCR_v2_ci_tren"": 340.9}",340.87030029296875,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 13903, ""contradicted"": 1346, ""unattestable"": 3491, ""na"": 0}","{""attested"": ""H1"", ""contradicted"": ""H1"", ""unattestable"": ""H1""}",0.08827,3869.4,155.42995508335156,125.72671953122514,3869.3997095756777,185.8591845567106,0.9800203159295635,3902.9,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H2,"H1 + bộ kiểm ảnh τ=0,995",19958,5334,26.73,14624,2337,1692,8071,0,,0.9939497358488392,0.9674472191036436,0.9960413673299443,0.994275665645575,0.9692497436513421,0.9961287171467343,0.999674070203264,0.9981974754523015,0.99991265018321,,,32.3,0.9674472191036436,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.7385095357894897,0.46592392275781114,9.614665937423705,,"{""T_ci_tren"": 41.1, ""can_khong_can_d"": 164.0, ""M_OCR_v2_ci_tren"": 55.5}",55.45097351074219,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 4204, ""contradicted"": 56, ""unattestable"": 1074, ""na"": 0}","{""attested"": ""H2"", ""contradicted"": ""H2"", ""unattestable"": ""H2""}",0.01315,164.0,30.533599446502684,20.649422739319252,164.02186736374128,41.066015258077115,0.9878017173887953,173.6,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H3,H1 + dị bản người,19958,13903,69.66,6055,2337,327,860,0,,0.9965418643636925,0.8685504184019861,0.9979674096535008,0.9974556795797768,0.8703456346870787,0.9982906989334632,0.9990861847839158,0.9982047837149074,0.9996767107200376,,,48.1,0.8685504184019861,Σp trượt vòng 2,12.70477294921875,4.49469085931778,24.958892011642455,,"{""T_ci_tren"": 48.9, ""can_khong_can_d"": 1802.6, ""M_OCR_v2_ci_tren"": 181.6}",181.6486358642578,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 13903, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H3""}",0.08827,1802.6,35.37368680236376,23.764412728060204,1802.5846409455448,48.86234839044689,0.9851393564068258,1827.5,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H4,H1+H2+H3,19958,4204,21.06,15754,2337,1771,9315,0,,0.9983216006646778,0.9803594586057567,0.9992183464431138,0.9986289295857409,0.9821607773441288,0.9993009268388878,0.9996926710789369,0.9981986812616279,0.9999174196042261,,,7.1,0.9803594586057567,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.29201078414917,0.3471679838337542,7.57274397611618,,"{""T_ci_tren"": 8.8, ""can_khong_can_d"": 75.0, ""M_OCR_v2_ci_tren"": 42.1}",42.143524169921875,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 4204, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H4""}",0.01315,75.0,5.763980021545392,2.938903569315717,74.9960920452827,8.780963091446482,0.9881740561022745,82.6,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H5,H1 + vòng sửa hộp,19958,18740,93.9,1218,2337,44,47,0,,0.9907937406816004,0.791731660151404,0.9929690031424315,0.991705978917644,0.7935218938326747,0.9932909968233071,0.9990877617639564,0.9982097663187294,0.9996780063191244,,,172.5,0.791731660151404,Σp trượt vòng 2,17.09534454345703,6.034161579608917,33.54897918701172,,"{""T_ci_tren"": 185.9, ""can_khong_can_d"": 3869.4, ""M_OCR_v2_ci_tren"": 340.9}",340.87030029296875,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 13903, ""contradicted"": 1346, ""unattestable"": 3491, ""na"": 0}","{""attested"": ""H5"", ""contradicted"": ""H5"", ""unattestable"": ""H5""}",0.08827,3869.4,155.42995508335156,125.72671953122514,3869.3997095756777,185.8591845567106,0.9800203159295635,3902.9,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H6,H4 + vòng sửa hộp,19958,4204,21.06,15754,2337,1771,9315,0,,0.9983216006646778,0.9803594586057567,0.9992183464431138,0.9986289295857409,0.9821607773441288,0.9993009268388878,0.9996926710789369,0.9981986812616279,0.9999174196042261,,,7.1,0.9803594586057567,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.29201078414917,0.3471679838337542,7.57274397611618,,"{""T_ci_tren"": 8.8, ""can_khong_can_d"": 75.0, ""M_OCR_v2_ci_tren"": 42.1}",42.143524169921875,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 4204, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H6""}",0.01315,75.0,5.763980021545392,2.938903569315717,74.9960920452827,8.780963091446482,0.9881740561022745,82.6,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",19958,4191,21.0,15767,2337,1771,9315,0,,0.9983223481816176,0.980623137170366,0.9992184570981387,0.9986289295857409,0.9824249878034115,0.9993009268388878,0.9996934185958768,0.9981981493669545,0.9999175302592509,,,7.0,0.980623137170366,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.284882664680481,0.3456306834794883,7.551556003093719,,"{""T_ci_tren"": 8.8, ""can_khong_can_d"": 73.7, ""M_OCR_v2_ci_tren"": 32.7}",32.68292999267578,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 4191, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""Rv3""}",0.01295,73.7,5.746156106160023,2.929815618221258,73.65687611590265,8.753809780269316,0.990399788595617,81.2,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H0,giữ nguyên GOLD,11587,11587,100.0,0,1923,0,0,0,11585.0,0.9635735865343116,0.9566009205847816,0.970291418212005,0.9827362969356928,0.9793688548512179,0.985998001293176,0.9782477341389728,0.9712633306884315,0.9845183909453875,200.0,252.0,422.0,0.9566009205847816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H1,cổng hình học,11587,10359,89.4,1228,1923,80,89,0,10358.0,0.9805947094033597,0.9763314016409097,0.9844622726281395,0.9830083027611508,0.9794743039277364,0.9862644648868539,0.994883182081483,0.9915743549103166,0.9975926206694827,176.0,53.0,201.0,0.9763314016409097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H2,"H1 + bộ kiểm ảnh τ=0,995",11587,2750,23.73,8837,1923,1419,4748,0,2749.0,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9981811567842852,0.9964525167648859,0.9996318182606331,14.0,5.0,14.0,0.991552195963532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H3,H1 + dị bản người,11587,10359,89.4,1228,1923,80,89,0,10358.0,0.9805947094033597,0.9763314016409097,0.9844622726281395,0.9830083027611508,0.9794743039277364,0.9862644648868539,0.994883182081483,0.9915743549103166,0.9975926206694827,176.0,53.0,201.0,0.9763314016409097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H4,H1+H2+H3,11587,2750,23.73,8837,1923,1419,4748,0,2749.0,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9981811567842852,0.9964525167648859,0.9996318182606331,14.0,5.0,14.0,0.991552195963532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H5,H1 + vòng sửa hộp,11587,10402,89.77,1185,1923,79,88,48,10401.0,0.9805787905009133,0.9762732658387324,0.984406509999201,0.982982405537929,0.9794571549149067,0.986244612507491,0.9948081915200462,0.9913995861612034,0.9975626190013729,177.0,54.0,202.0,0.9762732658387324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H6,H4 + vòng sửa hộp,11587,2798,24.15,8789,1923,1412,4692,48,2797.0,0.9942795852699321,0.9906918980564227,0.9972213148704631,0.9946371111905613,0.9912750623336208,0.9974868045976422,0.9974973185555953,0.9952943701964074,0.9992927989164389,15.0,7.0,16.0,0.9906918980564227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",11587,2750,23.73,8837,1923,1419,4748,0,2749.0,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9949072389959985,0.991552195963532,0.9976891058690835,0.9981811567842852,0.9964525167648859,0.9996318182606331,14.0,5.0,14.0,0.991552195963532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H0,giữ nguyên GOLD,19554,19554,100.0,0,2682,0,0,0,18550.0,0.981455525606469,0.9785900778021391,0.9839533803401884,0.9886253369272238,0.9871392886527517,0.9899867886065992,0.9926145552560647,0.9901284021536697,0.9948548131988999,211.0,137.0,344.0,0.9785900778021391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H1,cổng hình học,19554,17828,91.17,1726,2682,76,80,0,16884.0,0.9881544657664061,0.9865594171234532,0.9896313379016481,0.988450604122246,0.9868716637316902,0.9898614652364185,0.9996446339729922,0.999275966769759,0.9998847437882576,195.0,6.0,200.0,0.9865594171234532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H2,"H1 + bộ kiểm ảnh τ=0,995",19554,14436,73.83,5118,2682,829,1611,0,13676.0,0.990859900555718,0.9891992760189116,0.992386973714456,0.990859900555718,0.9891992760189116,0.992386973714456,0.9999268792044458,0.9997765009351461,1.0,125.0,1.0,125.0,0.9891992760189116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H3,H1 + dị bản người,19554,12184,62.31,7370,2682,764,2197,0,12184.0,0.9970453053184505,0.9959976967676104,0.9980144120538387,0.9974556795797768,0.9964874650155953,0.9983497328356414,0.9995896257386737,0.9990918810027855,0.9999187411351447,31.0,5.0,36.0,0.9959976967676104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,H4,H1+H2+H3,19554,10211,52.22,9343,2682,1228,3444,0,10211.0,0.9986289295857409,0.9979302188054405,0.999296385070813,0.9986289295857409,0.9979302188054405,0.999296385070813,1.0,1.0,1.0,14.0,0.0,14.0,0.9979302188054405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,H5,H1 + vòng sửa hộp,19554,17828,91.17,1726,2682,76,80,0,16884.0,0.9881544657664061,0.9865594171234532,0.9896313379016481,0.988450604122246,0.9868716637316902,0.9898614652364185,0.9996446339729922,0.999275966769759,0.9998847437882576,195.0,6.0,200.0,0.9865594171234532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H6,H4 + vòng sửa hộp,19554,10211,52.22,9343,2682,1228,3444,0,10211.0,0.9986289295857409,0.9979302188054405,0.999296385070813,0.9986289295857409,0.9979302188054405,0.999296385070813,1.0,1.0,1.0,14.0,0.0,14.0,0.9979302188054405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",19554,10211,52.22,9343,2682,1228,3444,0,10211.0,0.9986289295857409,0.9979302188054405,0.999296385070813,0.9986289295857409,0.9979302188054405,0.999296385070813,1.0,1.0,1.0,14.0,0.0,14.0,0.9979302188054405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
